0.722,4.91144,4.91144
0.723,4.96057,4.96057
0.724,4.99013,4.99013
0.725,5,5
0.726,4.99013,4.99013
0.727,4.96057,4.96057
0.728,4.91144,4.91144
0.729,4.84292,4.84292
0.73,4.75528,4.75528
0.731,4.64888,4.64888
0.732,4.52414,4.52414
0.733,4.38153,4.38153
0.734,4.22164,4.22164
0.735,4.04508,4.04508
0.736,3.85257,3.85257
0.737,3.64484,3.64484
0.738,3.42274,3.42274
0.739,3.18712,3.18712
0.74,2.93893,2.93893
0.741,2.67913,2.67913
0.742,2.40877,2.40877
0.743,2.1289,2.1289
0.744,1.84062,1.84062
0.745,1.54508,1.54508
0.746,1.24345,1.24345
0.747,0.936907,0.936907
0.748,0.626666,0.626666
0.749,0.313953,0.313953
0.75,-1.50687e-13,7.8563e-09
0.751,-0.313953,-0.313953
0.752,-0.626666,-0.626666
0.753,-0.936907,-0.936907
0.754,-1.24345,-1.24345
0.755,-1.54508,-1.54508
0.756,-1.84062,-1.84062
0.757,-2.1289,-2.1289
0.758,-2.40877,-2.40877
0.759,-2.67913,-2.67913
0.76,-2.93893,-2.93893
0.761,-3.18712,-3.18712
0.762,-3.42274,-3.42274
0.763,-3.64484,-3.64484
0.764,-3.85257,-3.85257
0.765,-4.04508,-4.04508
0.766,-4.22164,-4.22164
0.767,-4.38153,-4.38153
0.768,-4.52414,-4.52414
0.769,-4.64888,-4.64888
0.77,-4.75528,-4.75528
0.771,-4.84292,-4.84292
0.772,-4.91144,-4.91144
0.773,-4.96057,-4.96057
0.774,-4.99013,-4.99013
0.775,-5,-5
0.776,-4.99013,-4.99013
0.777,-4.96057,-4.96057
0.778,-4.91144,-4.91144
0.779,-4.84292,-4.84292
0.78,-4.75528,-4.75528
0.781,-4.64888,-4.64888
0.782,-4.52414,-4.52414
0.783,-4.38153,-4.38153
0.784,-4.22164,-4.22164
0.785,-4.04508,-4.04508
0.786,-3.85257,-3.85257
0.787,-3.64484,-3.64484
0.788,-3.42274,-3.42274
0.789,-3.18712,-3.18712
0.79,-2.93893,-2.93893
0.791,-2.67913,-2.67913
0.792,-2.40877,-2.40877
0.793,-2.1289,-2.1289
0.794,-1.84062,-1.84062
0.795,-1.54508,-1.54508
0.796,-1.24345,-1.24345
0.797,-0.936907,-0.936907
0.798,-0.626666,-0.626666
0.799,-0.313953,-0.313953
0.8,1.67839e-13,4.65466e-14
0.801,0.313953,0.313953
0.802,0.626666,0.626666
0.803,0.936907,0.936907
0.804,1.24345,1.24345
0.805,1.54508,1.54508
0.806,1.84062,1.84062
0.807,2.1289,2.1289
0.808,2.40877,2.40877
0.809,2.67913,2.67913
0.81,2.93893,2.93893
0.811,3.18712,3.18712
0.812,3.42274,3.42274
0.813,3.64484,3.64484
0.814,3.85257,3.85257
0.815,4.04508,4.04508
0.816,4.22164,4.22164
0.817,4.38153,4.38153
0.818,4.52414,4.52414
0.819,4.64888,4.64888
0.82,4.75528,4.75528
0.821,4.84292,4.84292
0.822,4.91144,4.91144
0.823,4.96057,4.96057
0.824,4.99013,4.99013
0.825,5,5
0.826,4.99013,4.99013
0.827,4.96057,4.96057
0.828,4.91144,4.91144
0.829,4.84292,4.84292
0.83,4.75528,4.75528
0.831,4.64888,4.64888
0.832,4.52414,4.52414
0.833,4.38153,4.38153
0.834,4.22164,4.22164
0.835,4.04508,4.04508
0.836,3.85257,3.85257
0.837,3.64484,3.64484
0.838,3.42274,3.42274
0.839,3.18712,3.18712
0.84,2.93893,2.93893
0.841,2.67913,2.67913
0.842,2.40877,2.40877
0.843,2.1289,2.1289
0.844,1.84062,1.84062
0.845,1.54508,1.54508
0.846,1.24345,1.24345
0.847,0.936907,0.936907
0.848,0.626666,0.626666
0.849,0.313953,0.313953
0.85,-1.8499e-13,7.85625e-09
0.851,-0.313953,-0.313953
0.852,-0.626666,-0.626666
0.853,-0.936907,-0.936907
0.854,-1.24345,-1.24345
0.855,-1.54508,-1.54508
0.856,-1.84062,-1.84062
0.857,-2.1289,-2.1289
0.858,-2.40877,-2.40877
0.859,-2.67913,-2.67913
0.86,-2.93893,-2.93893
0.861,-3.18712,-3.18712
0.862,-3.42274,-3.42274
0.863,-3.64484,-3.64484
0.864,-3.85257,-3.85257
0.865,-4.04508,-4.04508
0.866,-4.22164,-4.22164
0.867,-4.38153,-4.38153
0.868,-4.52414,-4.52414
0.869,-4.64888,-4.64888
0.87,-4.75528,-4.75528
0.871,-4.84292,-4.84292
0.872,-4.91144,-4.91144
0.873,-4.96057,-4.96057
0.874,-4.99013,-4.99013
0.875,-5,-5
0.876,-4.99013,-4.99013
0.877,-4.96057,-4.96057
0.878,-4.91144,-4.91144
0.879,-4.84292,-4.84292
0.88,-4.75528,-4.75528
0.881,-4.64888,-4.64888
0.882,-4.52414,-4.52414
0.883,-4.38153,-4.38153
0.884,-4.22164,-4.22164
0.885,-4.04508,-4.04508
0.886,-3.85257,-3.85257
0.887,-3.64484,-3.64484
0.888,-3.42274,-3.42274
0.889,-3.18712,-3.18712
0.89,-2.93893,-2.93893
0.891,-2.67913,-2.67913
0.892,-2.40877,-2.40877
0.893,-2.1289,-2.1289
0.894,-1.84062,-1.84062
0.895,-1.54508,-1.54508
0.896,-1.24345,-1.24345
0.897,-0.936907,-0.936907
0.898,-0.626666,-0.626666
0.899,-0.313953,-0.313953
0.9,2.02141e-13,6.57501e-14
0.901,0.313953,0.313953
0.902,0.626666,0.626666
0.903,0.936907,0.936907
0.904,1.24345,1.24345
0.905,1.54508,1.54508
0.906,1.84062,1.84062
0.907,2.1289,2.1289
0.908,2.40877,2.40877
0.909,2.67913,2.67913
0.91,2.93893,2.93893
0.911,3.18712,3.18712
0.912,3.42274,3.42274
0.913,3.64484,3.64484
0.914,3.85257,3.85257
0.915,4.04508,4.04508
0.916,4.22164,4.22164
0.917,4.38153,4.38153
0.918,4.52414,4.52414
0.919,4.64888,4.64888
0.92,4.75528,4.75528
0.921,4.84292,4.84292
0.922,4.91144,4.91144
0.923,4.96057,4.96057
0.924,4.99013,4.99013
0.925,5,5
0.926,4.99013,4.99013
0.927,4.96057,4.96057
0.928,4.91144,4.91144
0.929,4.84292,4.84292
0.93,4.75528,4.75528
0.931,4.64888,4.64888
0.932,4.52414,4.52414
0.933,4.38153,4.38153
0.934,4.22164,4.22164
0.935,4.04508,4.04508
0.936,3.85257,3.85257
